name;0.4.26;0.4.26opt;0.5.17;0.5.17opt;0.6.12;0.6.12opt;0.7.6;0.7.6opt;0.8.24;0.8.24opt
int192ofdivminusone;-3138550867693340381917894711603833208051177722232017256448;-3138550867693340381917894711603833208051177722232017256448;-3138550867693340381917894711603833208051177722232017256448;-3138550867693340381917894711603833208051177722232017256448;-3138550867693340381917894711603833208051177722232017256448;-3138550867693340381917894711603833208051177722232017256448;-3138550867693340381917894711603833208051177722232017256448;-3138550867693340381917894711603833208051177722232017256448;revert;revert
int192divzero;Compiler Error;Compiler Error;Compiler Error;Compiler Error;Compiler Error;Compiler Error;Compiler Error;Compiler Error;Compiler Error;Compiler Error
int192divzerovariable;revert;revert;revert;revert;revert;revert;revert;revert;revert;revert
int192divzerose;revert;revert;revert;revert;revert;revert;revert;revert;revert;revert
int192divzerosevariable;revert;revert;revert;revert;revert;revert;revert;revert;revert;revert
int192modzero;Compiler Error;Compiler Error;Compiler Error;Compiler Error;Compiler Error;Compiler Error;Compiler Error;Compiler Error;Compiler Error;Compiler Error
int192modzerovariable;revert;revert;revert;revert;revert;revert;revert;revert;revert;revert
int192modzerope;revert;revert;revert;revert;revert;revert;revert;revert;revert;revert
int192modzeropevariable;revert;revert;revert;revert;revert;revert;revert;revert;revert;revert
int192truncinline;-1;-1;-1;-1;-1;-1;-1;-1;Compiler Error;Compiler Error
int192truncvariable;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
int192assignmentinline;-1;-1;-1;-1;-1;-1;-1;-1;Compiler Error;Compiler Error
int192assignmentvariable;-1;-1;-1;-1;-1;-1;-1;-1;Compiler Error;Compiler Error
int200ofpp;-803469022129495137770981046170581301261101496891396417650688;-803469022129495137770981046170581301261101496891396417650688;-803469022129495137770981046170581301261101496891396417650688;-803469022129495137770981046170581301261101496891396417650688;-803469022129495137770981046170581301261101496891396417650688;-803469022129495137770981046170581301261101496891396417650688;-803469022129495137770981046170581301261101496891396417650688;-803469022129495137770981046170581301261101496891396417650688;revert;revert
int200ofpe;-803469022129495137770981046170581301261101496891396417650688;-803469022129495137770981046170581301261101496891396417650688;-803469022129495137770981046170581301261101496891396417650688;-803469022129495137770981046170581301261101496891396417650688;-803469022129495137770981046170581301261101496891396417650688;-803469022129495137770981046170581301261101496891396417650688;-803469022129495137770981046170581301261101496891396417650688;-803469022129495137770981046170581301261101496891396417650688;revert;revert
int200ofadd;-803469022129495137770981046170581301261101496891396417650688;-803469022129495137770981046170581301261101496891396417650688;-803469022129495137770981046170581301261101496891396417650688;-803469022129495137770981046170581301261101496891396417650688;-803469022129495137770981046170581301261101496891396417650688;-803469022129495137770981046170581301261101496891396417650688;-803469022129495137770981046170581301261101496891396417650688;-803469022129495137770981046170581301261101496891396417650688;revert;revert
int200ofte;-2;-2;-2;-2;-2;-2;-2;-2;revert;revert
int200ofmul;-2;-2;-2;-2;-2;-2;-2;-2;revert;revert
int200ofexp;Compiler Error;Compiler Error;Compiler Error;Compiler Error;1;1;1;1;revert;revert
int200ufmm;803469022129495137770981046170581301261101496891396417650687;803469022129495137770981046170581301261101496891396417650687;803469022129495137770981046170581301261101496891396417650687;803469022129495137770981046170581301261101496891396417650687;803469022129495137770981046170581301261101496891396417650687;803469022129495137770981046170581301261101496891396417650687;803469022129495137770981046170581301261101496891396417650687;803469022129495137770981046170581301261101496891396417650687;revert;revert
int200ufme;803469022129495137770981046170581301261101496891396417650687;803469022129495137770981046170581301261101496891396417650687;803469022129495137770981046170581301261101496891396417650687;803469022129495137770981046170581301261101496891396417650687;803469022129495137770981046170581301261101496891396417650687;803469022129495137770981046170581301261101496891396417650687;803469022129495137770981046170581301261101496891396417650687;803469022129495137770981046170581301261101496891396417650687;revert;revert
int200ufsub;803469022129495137770981046170581301261101496891396417650687;803469022129495137770981046170581301261101496891396417650687;803469022129495137770981046170581301261101496891396417650687;803469022129495137770981046170581301261101496891396417650687;803469022129495137770981046170581301261101496891396417650687;803469022129495137770981046170581301261101496891396417650687;803469022129495137770981046170581301261101496891396417650687;803469022129495137770981046170581301261101496891396417650687;revert;revert
int200ofdivminusone;-803469022129495137770981046170581301261101496891396417650688;-803469022129495137770981046170581301261101496891396417650688;-803469022129495137770981046170581301261101496891396417650688;-803469022129495137770981046170581301261101496891396417650688;-803469022129495137770981046170581301261101496891396417650688;-803469022129495137770981046170581301261101496891396417650688;-803469022129495137770981046170581301261101496891396417650688;-803469022129495137770981046170581301261101496891396417650688;revert;revert
int200divzero;Compiler Error;Compiler Error;Compiler Error;Compiler Error;Compiler Error;Compiler Error;Compiler Error;Compiler Error;Compiler Error;Compiler Error
int200divzerovariable;revert;revert;revert;revert;revert;revert;revert;revert;revert;revert
int200divzerose;revert;revert;revert;revert;revert;revert;revert;revert;revert;revert
int200divzerosevariable;revert;revert;revert;revert;revert;revert;revert;revert;revert;revert
int200modzero;Compiler Error;Compiler Error;Compiler Error;Compiler Error;Compiler Error;Compiler Error;Compiler Error;Compiler Error;Compiler Error;Compiler Error
int200modzerovariable;revert;revert;revert;revert;revert;revert;revert;revert;revert;revert
int200modzerope;revert;revert;revert;revert;revert;revert;revert;revert;revert;revert
int200modzeropevariable;revert;revert;revert;revert;revert;revert;revert;revert;revert;revert
int200truncinline;-1;-1;-1;-1;-1;-1;-1;-1;Compiler Error;Compiler Error
int200truncvariable;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
int200assignmentinline;-1;-1;-1;-1;-1;-1;-1;-1;Compiler Error;Compiler Error
int200assignmentvariable;-1;-1;-1;-1;-1;-1;-1;-1;Compiler Error;Compiler Error
int208ofpp;-205688069665150755269371147819668813122841983204197482918576128;-205688069665150755269371147819668813122841983204197482918576128;-205688069665150755269371147819668813122841983204197482918576128;-205688069665150755269371147819668813122841983204197482918576128;-205688069665150755269371147819668813122841983204197482918576128;-205688069665150755269371147819668813122841983204197482918576128;-205688069665150755269371147819668813122841983204197482918576128;-205688069665150755269371147819668813122841983204197482918576128;revert;revert
